story,grade
"감독 페니 마셜은 <빅>과 <라스트 오브 어스>에서처럼 다소 기괴한 아이디어에 온화한 인간적 감성을 불어넣는 재주가 있다. <르네상스 맨> 역시 무시당했지만 결국 사회적으로 소외된 대니 드비토와 함께 승자가 된 낙오자들의 이야기로, 어려운 상황에서도 희망을 잃지 않는 낙관적인 모습을 보여준다. 이 과정에서 부대장 레이고의 인간성은 더욱 빛난다. 그는 셰익스피어 희곡을 어려움에 처한 병사들에게 보여주고, 베트남에서 죽은 데이비드의 아버지의 기록을 찾아 메달을 수여하려 한다. 빌 라고는 프린스턴 대학을 졸업하고 광고업계에 종사하는, 부러울 것이 없는 인물이다. 하지만 그는 태어나서 가치 있는 일을 한 번도 해본 적이 없고, 감히 무언가를 하려고 한 적도 없는 위대한 인물이다. 그는 또한 가정에서 안정을 찾지 못했고, 냉소적인 태도 때문에 직장에서 상관과 여러 번 충돌하며 실업자가 된다. 마지막 수단으로 그가 찾은 취업 알선소는 그에게 전혀 맞지 않는 일자리를 소개한다. 바로 육군사관학교 영어 강사다. 군국주의적인 강사들과 부대 배치 전 기본 지식을 습득하기 위해 모인 다양한 배경의 젊은이들과 여러 사건을 겪으면서 빌은 자신이 담당하는 젊은이들의 재능을 개발하며 점차 삶의 기쁨을 찾는다. 군에서 낙제한 학생들도 빌의 열정적인 태도에 익숙해지고 팀워크와 자신감을 키운다. 빌은 규칙을 어기고 그들을 훈련 캠프에서 데리고 나와 셰익스피어 연극을 직접 볼 기회를 준다. 마침내 기본 훈련 날이 다가오고, 빌은 상관으로부터 시험을 치르지 않고 모두 합격하라는 명령을 받는다. 빌과 모든 문제로 충돌하던 캐스 상사는 빌의 학생들이 전날 밤 혹독한 야간 훈련을 받도록 강요함으로써 시험을 치르는 것조차 막는다. 빌은 텅 빈 교실에서 학생들을 초조하게 기다린다. 학생들은 처음과는 다르게 자제력과 자신감을 가지고 그의 앞에 나타난다. 그들은 모두 빌의 시험에 합격하고, 빌은 마침내 자신의 삶의 의미를 찾고 영어 교사로 계속 일하는데, 그 일은 그에게 전혀 맞지 않는 것처럼 보였다.",12세이상관람가
"헌팅버그 마을은 폭우로 침수되어 모든 주민이 대피해야 했습니다. 시장과 그의 직원들은 이전에 이런 일을 겪어본 적이 있어서 홍수 대피에 능숙하며 버려진 마을에 출몰하는 도둑들을 잘 알고 있습니다. 하지만 그들이 모르는 사이에 지역 은행에서 300만 달러를 운반하려는 계획이 있었지만 트럭 운전사 톰과 그의 삼촌 찰리는 트럭이 고장나서 꼼짝 못하게 되었습니다. 게다가 그들은 돈을 노리는 짐의 갱단에 포위당했고, 톰은 300만 달러를 밧줄에 묶고 물 건너 도망칩니다. 간신히 도망친 톰은 교회로 피신하고, 교회를 지키던 캐런은 그를 도둑이라고 고발하여 보안관 사무실에 넘깁니다.",12세이상관람가
"220개국 17억 명이 5,000대의 카메라로 지켜본 지 10,909일이 지났습니다! 작은 섬에서 평범한 삶을 사는 30세 보험 회사 직원 트루먼 버뱅크는 아내와 싱글맘과 행복한 나날을 보내던 중 하늘에서 빛이 떨어집니다! 당황한 트루먼은 거리에서 죽은 아버지를 만나고, 라디오를 듣던 중 이상한 일들이 연달아 발생하면서 그의 모든 움직임이 라디오에서 생중계됩니다. 지난 30년간 일상이라고 믿었던 모든 것이 어딘가 의심스럽다고 느낀 트루먼은 모든 것이 '쇼'였다며 떠난 첫사랑 실비아를 찾아 피지로 떠나기로 결심합니다. 가족, 친구, 회사... '트루먼 쇼'의 A부터 Z까지 모든 것이 가짜입니다. 트루먼은 진짜 삶을 찾을 수 있을까요?",12세이상관람가
"장난감 인형이 살아나 움직이고 말을 한다면 얼마나 좋을까. 스티븐 스필버그의 드림웍스와 할리우드의 대형 영화사 유니버설 스튜디오가 손을 잡고 누구나 어린 시절에 가졌을 이 소원을 실현했다. 미 해병대를 닮은 장난감 인형, 코만도 엘리트의 역할은 동물 인형 고르고나이트를 제거하는 것이다. 만약 평범한 장난감이었다면 쫓기고 쫓기는 코만도 엘리트와 고르고나이트의 역할은 아이들이 해야 했을 텐데, 장난감 가게에서 주인공 앨런에게 배달된 이 장난감은 달랐다. 조 단테 감독은 [그렘린스]에서처럼 장난을 좋아하지만, 끔찍한 장난을 좋아한다. 살아나서 움직이는 장난감에 대한 꿈은 곧 악몽으로 바뀐다. 특수효과의 선두에 있는 ILM은 컴퓨터 그래픽을 사용해 인형에 움직임을 주었고, 토미 리 존스는 코만도 엘리트의 하자드 대위의 목소리를 연기했다.",12세이상관람가
"범죄 조직 리더의 재판에 필수적인 증인이 숨어 있는 안전가옥에서 폭발이 발생합니다. 현장을 조사한 검사인 하스릭은 범죄 조직에 뇌물을 받은 악당입니다. 한편, 시애틀 경찰 형사 크리스와 빌은 살인범을 체포합니다. 그러나 그 과정에서 다른 사람이 크리스의 총으로 살인범을 쏘면서 크리스는 위기에 처합니다.",12세이상관람가
"각설이의 집인 삼목교 아래, 전국을 떠돌던 거북이가 찾아온다. 그의 긴 노래는 누구보다 신나서 각설이들이 모두 그를 따른다. 삼목교의 가족들은 예쁜 처녀 송청이가 가장 부유한 사람의 집에 잔치를 베풀어주자 설렌다. 한편, 가장 부유한 사람의 간절한 부탁에 거북이는 벼룩과 예쁜 처녀와 함께 떠돌이 여행을 떠난다. 그들은 추적을 피해 북쪽으로 향하여 만주에 도착한다. 거북이는 독립운동가들에게 독립자금을 건네고 다시 한 번 각설이로서 긴 여행을 떠난다. 그리고 벼룩은 각설이로서 짧은 운명을 마감한다.",12세이상관람가
금붕어와 진돗개는 떠돌이 개들이다. 그들은 학마을에 정착한다. 학마을의 박주사는 독립자금으로 기부한 빚 때문에 고리대금업자 황부자에게 괴롭힘을 당한다. 금붕어는 박주사의 외동딸 꽃녀를 보고 첫눈에 반해 은밀히 그녀를 돕는다. 금붕어는 꽃녀를 황부자의 계략으로부터 구한다. 박주사와 꽃녀는 집에서 쫓겨나 금붕어와 꽃녀와 함께 산다. 금붕어는 황부자의 집과 밭을 되찾으려 하지만 실패하고 고향으로 돌아간다. 금붕어는 경찰을 속여 동료들을 구하기 위해 검사로 변장하지만 거짓말이 폭로되어 체포된다. 금붕어는 꽃녀의 약혼녀의 도움으로 끌려가 풀려난다.,12세이상관람가
"연인을 찾아 서울로 올라온 형구는 기차에서 가짜 탐정으로 변장하고 동팔이 훔친 돈을 훔쳐 동팔을 풀어준다. 이렇게 동팔을 만난 형구는 자신이 훔친 돈을 되찾는 재미를 만끽한다. 하지만 형구의 가짜 탐정 정체가 드러나 동팔과 이별한다. 아무것도 하지 않고 연인 복순을 찾던 형구는 다시 동팔을 만나 소매치기가 되지만, 그는 말썽꾸러기일 뿐이다. 어느 날 형구는 복순의 집을 털고 달려나와 동팔과 이별하게 된다. 다음 날 형구는 복순을 찾아가 함께 고향으로 돌아가자고 하지만, 그녀는 돈을 벌기 전까지는 갈 수 없다고 하기에 형구 역시 서울에서 돈을 벌기로 결심한다.",12세이상관람가
"대학 1학년이 된 가영은 밝고 활기찬 성격으로 남학생들에게 인기가 많다. 한편, 외동딸 가영을 서울로 보낸 대물은 불안해하며 서울로 간다. 대물은 학교에 찾아와 인사를 건네고 무용교수 지현수에게 첫눈에 반한다. 가영은 불의를 참을 수 없는 의로운 사람으로 친구 혜란의 어머니를 제비족에게서 구해준다. 또한 친구 경미가 갱단의 손아귀에 빠지자 아버지와 함께 갱단과 싸워 경미를 구해낸다. 이런 가운데 가영은 우연히 모임에서 거절했던 남학생 영훈의 도움을 받게 되고 점차 그에게 호감을 갖게 된다. 한편, 아버지 대물은 사업을 시작하려다 토지 ​​사기 사건에 휘말리지만 지교수의 도움으로 위기를 모면하고, 이후 지교수에 대한 상사병으로 병상에 눕게 된다. 그래서 가영과 영훈, 그리고 가영의 친구들은 대물과 지교수를 만나게 하기 위해 가영이 누군가에게 납치당했다는 거짓 정보를 퍼뜨렸고, 결국 대물과 지교수를 만나게 했다.",12세이상관람가
"평양의 대형 목재상인 사장 김만호는 일본의 새로운 무역법에 큰 타격을 입는다. 고민 끝에 김만호는 맨발인 황석두를 만나 목재를 운반해 달라고 부탁한다. 맨발은 일본 경찰의 눈을 피해 목재를 운반한다. 맨발은 초등학교에 입학하지만 유도부장 마사요시에게 퇴학당하고 결혼한다. 하지만 자신을 괴롭히던 마사요시를 때려눕힌 벌로 첫날밤도 못 자고 만주로 도망간다. 그곳에서 맨발은 곤경에 처한 여옥을 구하지만 아기를 남겨두고 도망간다. 맨발은 아기의 엄마를 찾기 위해 상하이와 만주를 여행하며 부유한 일본 남자의 첩이 되고, 아기의 엄마가 마차에서 내리는 것을 보고 놀란다.",12세이상관람가
"이재수 실화(李在守實記) “1901년 제주도 출신의 이재수가 프랑스 천주교 선교사 구마실과 그 배후에서 권력을 남용하던 사악한 신도들을 진압하기 위해 군대를 일으켰으나 관군에 체포되어 처형되었다. 활자본 1권 100쪽. 1932년 일본 오사카에서 조무빈이 간행. 이재수가 처형된 후 누나 순옥이 동생의 애국적 행적을 세상에 알리기 위해 온갖 노력을 기울였고, 그 결과 일본에서 한글과 한자로 간행되었다. 내용은 기자의 증언, 이재수의 탄생과 기세, 조선후기의 정치와 천주교의 횡포, 이재수의 의로운 행적, 천주교의 파괴, 영주십경, 프랑스 함대의 침략과 관군의 진압 등이 수록되어 있다. 이재수를 포함한 세 의사의 협상을 위해 수도로 향하는 이야기, 그리고 이순옥의 청원과 활동. ""1901년 제주도에서 일어난 이재수 사건을 다룬 박광수 감독의 영화가 올해 로카르노 영화제에서 청소년 비평가상을 수상했다. 영화 전편을 제주도에서 촬영했고, 제작비가 32억 원으로 우리 영화 역사상 최대 규모다. 영상미와 고증이 철저했지만, 여러 제약과 생략으로 흥행에는 기대에 못 미쳤다. 귀족들은 천주교에 맞서기 위해 민란 조직을 만들고, 천주교는 봉세관과 손을 잡고 부패에 가담한다. 도지사의 자문을 맡은 평민 출신 이재수가 그 수장으로 나선다. 이정재가 이재수 역을 맡았고, 심은하와 명계남도 출연한다. -폭스 ★★★☆ / 한겨레 19990917 1901년 제주도. 해변에 들러 꽃이 익은 것을 보고 꽃보다 아름다운, 대정군수 채구석의 사자 이재수는 더욱 바빠졌다. 일부 천주교 신도들의 부정과 엄청난 세금으로 제주도민들이 고통받고 굶주리자, 채구석은 양반들로 구성된 '상무사'라는 비밀결사를 만들어 해결책을 찾았다. 천주교를 비판하는 글을 올린 유학자 오신락은 양반 신분으로 성당으로 끌려가서 평민 신도들에게 잔혹한 고문을 당했다. 굴욕을 참지 못하고 스스로 목을 매달았다. 이후 악랄한 신도인 최제보가 고을 양반 오대현의 첩을 겁탈하는 사건이 발생했다. 대정군수 채구석은 양반을 모욕한 혐의로 최제보를 처벌했다. 하지만 용서를 구하는 자리에서도 평등주의 천주교 교리를 내세우는 최제보와, 그를 처단한 이재수를 비롯한 채구석의 부하들에게 복수하고, 이제는 관권마저 폭로하고 무시하는 신도들... <스토리> <아름다운 청춘 전태일>의 박광수 감독 영화. 시대는 1901년 제주도. 프랑스 신부들의 치외법권에 숨은 신도들은 부패한 봉세관과 손을 잡고 부패를 저지른다. 개인적 분노로 마을 사람들을 죽이는 등 그들의 잔혹함은 날이 갈수록 심해진다. 천주교의 폐해를 바로잡기 위한 평화시위가 일어나고, 채 군수는 귀족들로 구성된 비밀결사를 조직하여 대응한다. 프랑스 신부와 신도들은 무력까지 사용한다. 상무사 유생들은 긴급회의를 소집하고 결국 제주도민들을 명월진에 모은다. 제주도 전역에서 모인 사람들은 동진과 서진이라는 두 무리로 나뉘어 제주성을 향해 나아간다. 서진의 수장 이재수는 천주교의 사악함을 바로잡기 위해 싸우며 악행을 저지른 신도들의 머리를 내놓으라고 요구한다. 이미지는 강하지만 스토리는 비우호적인 평가를 받았다.",12세이상관람가
