story,grade
첫 번째 에피소드. 아홉 번째 생일을 맞은 소녀 하바는 할머니로부터 정오까지 집에 오라는 말을 듣는다. 오늘은 하바가 여자가 되는 날이다. 이제 그녀는 어제까지 같이 놀던 남자친구와 더 이상 놀 수 없다. 하바는 할머니에게 화를 내다가 마침내 한 시간 동안 자유시간을 얻어 밖으로 나간다. 두 번째 에피소드. 차도르를 두른 여성들이 자전거를 타고 길을 질주한다. 아후도 그중 한 명이다. 그녀의 남편이 갑자기 말을 타고 나타나 자전거에서 내리지 않으면 이혼하겠다고 위협한다. 그러자 그녀의 오빠와 아버지가 잇따라 나타나 그녀를 멈추게 하려고 한다. 세 번째 에피소드. 과부가 된 할머니는 전에 한 번도 가진 적이 없는 가구와 전자 기기를 사서 해변에 놓는다. 그런 다음 그녀는 그것들을 뗏목에 싣고 바다로 나간다. 그녀의 이름은 후라이다.,전체 관람가
"전통적인 대가족 제도와 현대 가족 제도가 공존하는 시대의 한국 가족에 대한 민족지학적 초상화. 가족에 대한 이 개인 다큐멘터리에서 감독은 평균적인 한국 가족의 가부장적 질서에 의문을 제기한다. 60세가 넘은 감독의 아버지는 전형적인 한국 가부장이다. 그는 자녀 교육에 열정적이고, 아내와 자녀에게 지배적이며, 가족과의 소통에 일방적이다. 6남매의 장남인 아버지는 강한 의무감을 가지고 30년 이상 장녀로 살아온 아내의 희생을 당연하게 여긴다. 하지만 어느 순간 아버지와 다른 가족들은 예전과 같은 방식으로 관계를 유지하는 데 어려움을 겪는다. 어머니는 지난 세월의 박탈과 소외로 외로움을 느끼고, 아이들은 아버지의 부재를 애도하기 위해 나선다. 아버지는 당황하며 자신의 자리를 찾지 못한다. 혈연이라는 이름으로 누구보다 가까운 가족으로 여겨진다. 하지만 그들은 말도 못하고 알아들을 수도 없는, 자기 방에 갇힌 낯선 이들이다. 제4회 서울여성영화제 아시아단편영화제 대상 2002 부산아시아단편영화제 상영",전체 관람가
"마태 복음을 바탕으로 한 이 다큐멘터리는 예수의 마지막 날들을 묘사합니다. 최후의 만찬, 사도들, 유다의 배신이 묘사됩니다. 이 영화에서 파솔리니는 교회의 전통적이고 종교적인 교리에 따라 예수의 삶을 존중하는 마음으로 묘사합니다. 하지만 파솔리니는 자신만의 리얼리즘 방법론을 사용하여 예수에게 인간성을 부여하고 예수에 대한 새로운 이미지를 창조합니다. 다큐멘터리 형식으로 촬영된 이 영화는 예수의 사도들, 최후의 만찬, 유다의 배신을 묘사합니다. 아카데미 상 3개 부문에 후보로 올랐습니다.",전체 관람가
"봄과 같은 동화... 하늘에서 온 작은 사랑의 선물... 1923년 12월, 아키타현 오다테. 하얀 눈이 부드럽게 내리던 어느 겨울날, 눈처럼 하얀 하치가 동생 누레온기와 블랙과 함께 태어났다. 아키타현청 토목과장은 하얀 강아지를 도쿄 경제대학 농학부의 스승인 우에노 교수에게 보내기로 했다. 태어난 지 한 달 후, 눈을 뜨기도 전에 강아지는 낯선 도쿄 여행을 시작했다. 하얀 강아지는 도쿄 시부야에 있는 우에노 교수의 집으로 보내졌다. 하얀 털과 밝은 눈을 가진 강아지는 곧바로 가족의 애정을 훔쳤고, 강아지에게 특별한 애정을 느낀 우에노 교수는 강아지가 땅을 힘차게 차는 것을 보고 ""하치""라는 이름을 붙였다. 우에노 교수의 하치에 대한 사랑은 너무나 특별해서 그의 아내가 질투하게 되었다. 하치는 교수의 사랑을 받으며 자라나고, 교수의 사랑에 보답하기 위해 매일 시부야 역에서 교수를 일하러 보내고 저녁에 데리러 가는 행복한 일상을 보낸다. 그러던 어느 날, 교수가 수업 중에 쓰러져 다시는 일어나지 못하게 되고, 이를 모른 채 하치는 매일 시부야 역에서 교수를 기다린다. 하치는 1, 2년이 지나도 돌아오지 않는 우에노 교수를 기다린다. 1935년 3월 8일, 눈 덮인 시부야 역에서 오랜 기다림 끝에 하치도 영원히 눈으로 변한다...",전체 관람가
"어느 초여름 아침, 시골길을 따라 버스를 타고 가던 한 소녀가 밀짚모자를 쓴 남자가 자전거를 타고 그녀를 따라오는 것을 본다. 버스에 탄 모든 승객이 잠이 들자, 소녀는 남자가 날아다니는 슈퍼맨으로 나타나는 환상을 경험한다.",전체 관람가
"세계를 뒤흔들 별의 탄생!실험 외계 생명체 626호 2002년 여름 지구에 등장!리로는 하와이에 사는 외로운 소녀다.리로는 19살 언니 나니와 혼자 살고 있지만, 둘은 크고 작은 일로 늘 다투고 싸운다.게다가 사회복지사 코브라는 두 자매에게 큰 위협이다.어느 날 밤, 코브라가 나니에게 리로를 돌볼 자격이 없다는 걸 증명하지 못하면 리로를 위탁 부모에게 넘기겠다고 경고하자, 리로는 떨어지는 별똥별을 바라보며 소원을 빌었다.“신이시여, 제게 친구를 보내주세요. 도망가지 않는 친구. 가능하다면 천사를 보내주세요. 친절한 천사! 알잖아요.”하지만 하늘에서 리로에게 떨어진 것은 천사가 아니라 실험 외계 생명체 626호였다.감옥에 갇힌 채 탈출한 626호가 지구로 떨어진 것이다. 동물 보호소에서 626을 발견한 리로는 스티치라는 이름을 지어 반려동물로 입양합니다. 리로와 나니가 자신에게 완벽한 집이 될 것이라고 믿는 스티치는 기꺼이 입양됩니다. 하지만 입양 첫날부터 리로와 스티치의 관계는 흔들리기 시작합니다. 스티치는 리로가 바라는 천사 같은 친구가 될 수 있을까요?",전체 관람가
"꿈은 포기하지 않는 사람에게만 찾아오는 희망의 선물! 이 영화는 40세의 나이에 신인으로 인생을 시작한 실존 인물 짐 모리스의 이야기다. 텍사스 고등학교에서 화학을 가르치고 고등학교 야구팀의 코치를 맡고 있는 짐 모리스는 세 자녀의 평범한 아빠이자 사랑하는 아내다. 하지만 미국 프로야구 마이너리그에 진출한 뒤 어깨에 심각한 부상을 입고 은퇴한다. 어깨 부상으로 메이저리그 진출의 꿈을 접고 평범한 삶을 살지만 가슴에 뿌리를 내린 마운드에 대한 열망과 꿈은 결코 사라지지 않는다. 그러던 그에게 예상치 못한 기회가 찾아온다. 자신이 담당하고 있는 고등학교 야구팀의 지역리그 우승과 함께 메이저리그 입단 테스트에 나가게 된다. 마운드에 오르자 웃음만 터지지만, 시속 157km가 넘는 패스트볼이 손끝에서 빠져나오는 순간 야유는 순식간에 환호로 바뀐다.",전체 관람가
"오랜 기다림 끝에 오로라 공주가 스테판 왕과 여왕에게 태어난다. 스테판 왕은 이 날을 축제로 만들기로 결심하고 왕국 전체가 기쁨으로 가득 찬다. 요정 프로, 포나, 메리웨더는 각자 아기에게 축복을 준다. 프로는 아기에게 아름다움을 주고, 포나는 아기에게 아름다운 목소리를 주고, 메리웨더는 아기에게 영원한 행복을 준다. 그녀가 아기에게 축복을 주려고 할 때, 축제에 초대받지 못해 화가 난 사악한 요정 말레피센트가 나타나 오로라 공주가 16번째 생일에 물레에 손가락이 찔려 죽을 것이라고 저주한다. 그러자 축복을 줄 수 없었던 메리웨더는 공주가 죽는 대신 깊은 잠에 빠지고 오직 진정한 사랑의 키스만이 그녀를 깨울 수 있다고 말을 바꾼다. 왕은 공주가 재앙에 맞지 않도록 왕국의 모든 물레를 불태우라고 명령하지만, 요정들은 여왕을 설득해 마녀의 눈을 피해 숲에서 공주를 키우게 한다. 공주는 요정들의 도움으로 숲에서 자라나는데, 어느 날 숲의 동물들과 달콤한 노래를 부르던 중 우연히 지나가던 이웃나라 필립공에게 첫눈에 반하게 된다. 그러는 사이 요정들에게 자신의 정체를 알게 된 공주는 궁전으로 돌아가고, 궁전 탑에 홀로 남겨진 공주를 발견한 말레피센트의 계략으로 결국 16번째 생일에 깊은 잠에 빠진다.",전체 관람가
"태양처럼 뜨거운 영혼과 바람처럼 자유로운 영혼을 가진 종마 스피릿! 광활한 땅을 주저없이 질주하는 야생마 무리, 뜨거운 눈으로 무리를 이끄는 종마 스피릿이 땅의 강풍을 가르며 나아간다. 이곳은 손길이 닿지 않은 서쪽이다. 하늘보다 아름다운 자연 속에서 스피릿은 야생마 무리의 리더로서 행복한 나날을 보내고 있다. 그러던 어느 날 밤, 스피릿은 언덕 너머에서 들리는 하모니카 소리에 취해 무리를 떠난다. 이 신비한 소리를 따라가던 스피릿은 생애 처음으로 인간을 만나는 장소에 도착한다. 하지만 설렘은 잠시뿐, 자신을 잡으려는 사람들을 피해 스피릿은 도망간다. 하지만 아슬아슬하게 탈출했지만 결국 사람들에게 붙잡혀 기병대에 팔려간다. 기병대 요새로 끌려온 스피릿은 자신을 길들이려는 병사들을 하나하나 쓰러뜨리며 기분이 좋아진다. 하지만 냉정한 부대장은 스피릿의 물과 식량을 끊음으로써 스피릿을 제압하려 한다. 한편 군인들에게 잡혀 요새에 갇힌 인디언 청년 리틀 크릭은 스피릿을 이용해 탈출을 시도하고, 스피릿은 두 다리를 가진 리틀 크릭을 쉽게 믿지 않지만 과감하게 그와 함께 탈출한다. 리틀 크릭과 함께 인디언 마을에 온 스피릿은 리틀 크릭의 암말 레인을 만나 사랑에 빠지고 두 사람의 우정은 깊어진다. 마침내 리틀 크릭, 레인, 스피릿은 인디언 마을을 공격하는 기병대에 의해 위험에 처한다.",전체 관람가
"대학을 졸업하고 타지에서 공부하던 지연은 집에 돌아온 첫날 엄마와 크게 싸운다. 전화로 화해를 시도했지만 실패하고, 서울로 돌아오는 길에 교통사고를 당하고 병원에 입원한다. 엄마의 '아들'인 남동생이 이 사실을 말하지 않고 찾아오고... 두 사람은 다시 싸운다. -제3회 서울여성영화제 아시아단편영화제 진출 -인디포럼 2001 장편영화 부문 각본상 수상 -2001 팜스프링스 국제단편영화제 경쟁부문 진출 -2001 교토 국제학생영화제 초대",전체 관람가
"마술사 세철은 경제적으로 능력이 없어 아내와 이혼하고 이틀 후 아들을 아내에게 보내야 한다. 그는 마술 실력이 형편없어 직장을 잃는다. 아들 재국은 그에게 터무니없는 이별 선물을 부탁한다. 그것은 다름 아닌 친구들을 위해 숟가락을 구부려 주는 마술이다. 아들의 간절한 부탁을 거절할 수 없는 세철은 엉성하게 연습을 시작하고, 괴로워하며 등이 굽는 악몽까지 꾼다. 하지만 그 악몽은 변장한 축복으로 밝혀지고, 세철은 꿈에서 힌트를 얻는다. 다음 날, 세철은 아들과 함께 자신 있게 친구들을 찾아가는데... - 2001년 전주국제영화제 한국단편영화제 경쟁부문 선정 - 2001년 부산아시아단편영화제 국내영화제 경쟁부문 선정",전체 관람가
"첫 번째 동계 안거(3개월 동안 한곳에 모여 외출을 삼가하고 오로지 수행에만 전념하는 안거)를 마치고 밝은 표정의 젊은 스님이 산길을 걷는다. 수행으로 가는 그의 길은 순탄하고 밝고 활기차 보인다. 그런데 어느 깨끗한 공간에서 등산객이 남긴 지갑을 발견하고 밀려오는 엄청난 감정을 어떻게 해야 할지 고민한다. 그는 스님이 된 뒤 겪는 첫 시련을 지혜롭게 극복할 수 있을까? - 인디포럼 2001 상영 - 단편영화 부문 장려상, 대한민국영화제 - 단편영화 경쟁, 제27회 한국독립단편영화제(2001) - 제7회 팜스프링스국제단편영화제(2001, 미국) - 제1회 광주국제영화제(2001)",전체 관람가
"여름방학이 다가오면서 학교는 설렘과 스릴로 가득 찼다. 마침내 폐막식이 시작되고, 강당에 모인 학생들이 교장의 시찰에 지루해지자 갑자기 불빛이 번쩍이고 최고의 댄스 가수 파워라인이 등장한다. 아니, 더 정확히 말하면 파워라인으로 분장한 맥스가 나타나 눈부시게 춤을 추기 시작한다. 학생들은 설레지만 맥스는 곧 잡혀 교장실로 끌려간다. 중간에 낙제했지만 맥스의 무대 퍼포먼스가 완전히 헛되지는 않았다. 그는 학생들 사이에서 부러움의 대상이 되었을 뿐만 아니라 아름다운 록산의 눈길을 사로잡았다. 학교를 떠나기 직전 맥스는 록산에게 데이트를 가도 된다는 허락을 받고, 교장의 꾸중을 무시한 채 마치 날아다니는 듯한 기분으로 집으로 돌아온다. 하지만 집에서는 여행을 위해 만반의 준비를 한 아빠 구피가 그를 기다리고 있다. 교장 선생님으로부터 맥스가 문제아라는 전화를 받고 구피는 아빠로서의 역할에 책임감을 느끼고 아버지와 아들의 유대감을 강화하기 위해 낚시 여행을 계획한다. 록산과의 데이트를 포기해야 해서 재미없는 여행이지만, 맥스는 풍선처럼 들뜬 아빠에게 이끌려 춘향이인 양 따라간다. 원치 않는 여행을 떠난 맥스는 모든 것에 짜증이 나고, 구피는 맥스가 자신의 진심을 알아주지 않아 실망한다. 두 사람의 유대감을 강화하는 것이 구피의 유일한 꿈인 듯, 두 사람은 여행 내내 말다툼만 한다.",전체 관람가
